date,Amistad,Arlington,Arrowhead,Bardwell,Belton,Bridgeport,Bryan_Utilities,Buchanan,Canyon,Colorado_City,Eufaula,Falcon,Graham,Granbury,Greenville_City,Houston,Joe_Pool,Kemp,Lavon,Limestone,Livingston,Mountain_Creek,Palo_Pinto,Pat_Mayse,Ray_Hubbard,Ray_Roberts,Richland-Chambers,South_Texas_Project_Reservoir,Striker,Texana,Texoma,Toledo_Bend,Trinidad,Victor_Braunig,Walter_E_Long,Whitney
1974-01-01,5.86154,0.05474,0.04354,0,0.34533,0.01892,0.00496,0.41151,0.46702,0.00505,7.9e-4,6.16399,0.005,0.40041,0.1305,0.43883,0.22359,0.04052,2.01228,0.37003,13.64528,0.31004,0.0075,0.06004,2.98002,0.2606,1.19151,0.00106,0.14199,0.65717,1.93595,9.12568,0.01076,0.00198,1.4e-4,0.59832
1974-01-02,5.83668,0.05379,0.04312,0,0.34221,0.01882,0.00486,0.41014,0.46547,0.00504,9.7e-4,6.13858,0.00493,0.39851,0.12529,0.40519,0.21819,0.04032,1.97483,0.37007,13.39101,0.30246,0.0074,0.05834,2.92633,0.25935,1.1526,0.00106,0.14143,0.6571,1.99209,8.8697,0.01081,0.00198,1.4e-4,0.59133
1974-01-03,6.03262,0.05294,0.04282,2.1e-4,0.34018,0.01926,0.00656,0.41158,0.46806,0.00502,7.9e-4,6.33406,0.00487,0.39972,0.12043,0.38069,0.21325,0.04054,1.93839,0.37009,13.20372,0.29549,0.0074,0.05674,2.87404,0.25836,1.1177,0.00107,0.14184,0.6571,1.92285,8.74941,0.01086,0.00199,1.4e-4,0.58834
1974-01-04,6.03455,0.05203,0.04227,0,0.33511,0.01863,0.00465,0.40748,0.46238,0.005,7.9e-4,6.33547,0.00479,0.39465,0.11589,0.35039,0.20843,0.03992,1.90188,0.37005,12.91577,0.2887,0.00719,0.05519,2.82128,0.25718,1.0798,0.00106,0.14026,0.65693,1.89415,8.48946,0.01087,0.00198,1.4e-4,0.57895
1974-01-05,5.67151,0.05121,0.04185,0,0.33105,0.01852,0.00456,0.40618,0.46085,0.005,0.0017,5.97186,0.00473,0.39275,0.11164,0.31658,0.20361,0.03973,1.86649,0.36998,12.67949,0.28197,0.00709,0.05373,2.77009,0.25592,1.04315,0.00106,0.13965,0.65681,2.00253,8.31144,0.01088,0.00198,1.3e-4,0.57341
1974-01-06,5.67109,0.05042,0.04141,0,0.32682,0.01842,0.00447,0.40492,0.45932,0.00497,7.9e-4,5.97086,0.00466,0.39096,0.10764,0.28623,0.19911,0.03953,1.83186,0.36988,12.45375,0.27566,0.007,0.05234,2.71985,0.25474,1.00856,0.00106,0.13904,0.65669,1.86516,8.14101,0.01088,0.00198,1.3e-4,0.56812
1974-01-07,5.62872,0.04968,0.04099,0,0.32224,0.01831,0.00438,0.40363,0.4578,0.00496,7.9e-4,5.92786,0.0046,0.38886,0.10386,0.25839,0.19446,0.03934,1.79786,0.36977,12.22682,0.26923,0.00691,0.05103,2.67044,0.25339,0.973,0.00106,0.13841,0.65654,1.85041,7.97756,0.01088,0.00198,1.3e-4,0.5626
1974-01-08,5.61988,0.04896,0.04056,0,0.31745,0.0182,0.00429,0.40242,0.45629,0.00495,7.9e-4,5.91841,0.00454,0.38694,0.10028,0.23143,0.19006,0.03914,1.76456,0.36962,12.00742,0.26315,0.00682,0.04978,2.62193,0.25209,0.93905,0.00106,0.13777,0.65638,1.83727,7.82037,0.01086,0.00199,1.3e-4,0.55741
1974-01-09,5.69259,0.048280000000000003,0.04013,0,0.31258,0.01809,0.00421,0.4012,0.45481,0.00493,7.9e-4,5.99922,0.00448,0.38505,0.09689,0.20861,0.18586,0.03896,1.73195,0.36944,11.79669,0.25733,0.00673,0.04859,2.57434,0.25078,0.90693,0.00107,0.13713,0.65662,1.82456,7.67024,0.01083,0.00199,1.3e-4,0.5524
1974-01-10,5.71326,0.04763,0.03972,0,0.30762,0.01798,0.00413,0.40047,0.45332,0.00492,7.9e-4,6.02418,0.00442,0.38399,0.09367,0.18764,0.18185,0.03876,1.70005,0.36925,11.59194,0.25178,0.00664,0.04747,2.52768,0.24949,0.87634,0.00106,0.13649,0.656,1.81232,7.52573,0.0108,0.00199,1.2e-4,0.54839
