date,Amistad,Arlington,Arrowhead,Bardwell,Belton,Bridgeport,Bryan_Utilities,Buchanan,Canyon,Colorado_City,Eufaula,Falcon,Graham,Granbury,Greenville_City,Houston,Joe_Pool,Kemp,Lavon,Limestone,Livingston,Mountain_Creek,Palo_Pinto,Pat_Mayse,Ray_Hubbard,Ray_Roberts,Richland-Chambers,South_Texas_Project_Reservoir,Striker,Texana,Texoma,Toledo_Bend,Trinidad,Victor_Braunig,Walter_E_Long,Whitney
2032-01-01,3.84087,0.16798,0.13999,0.00382,2.41578,0.53566,0.03494,0.9682,2.15855,0.00771,0.01503,5.00162,0.0292,2.2093,0.74514,3.12145,0.78919,0.60593,3.65299,0.48068,33.18336,1.28312,0.16519,0.10691,6.46641,0.31037,2.58087,0.00115,0.81439,0.65206,11.07933,36.53608,0.01575,0.00252,0.01419,3.67421
2032-01-02,3.88459,0.17955,0.12197,0.004,2.29212,0.48574,0.03265,1.0276,2.15616,0.00775,0.01481,4.99515,0.02398,2.25585,0.75602,2.95161,0.82786,0.45974,4.04686,0.4851,34.87955,1.32847,0.11855,0.11335,7.06799,0.42336,2.73527,0.00106,0.92105,0.6497,6.49081,37.54326,0.01749,0.00253,0.01463,3.53781
2032-01-03,3.5453,0.18539,0.88876,0.11689,2.08423,1.26688,0.03169,0.97423,2.15215,0.00778,0.0172,4.61383,0.0678,3.11972,0.72311,2.93279,0.85361,1.53696,4.28761,0.4896,38.43405,1.34841,0.05954,0.1191,7.44436,0.41812,3.584,0.00107,0.93974,0.651,34.25948,37.79992,0.02038,0.00254,0.01474,4.33576
2032-01-04,3.79074,0.15294,0.99876,0,1.96084,1.20351,0.02916,0.94315,2.11615,0.0078,0.01577,4.82006,0.06634,2.53405,0.65106,2.60976,0.79121,0.38168,4.0312,0.49118,34.30455,1.24906,0.04273,0.11749,7.0826,0.31111,2.72148,0.00106,0.89287,0.65144,25.57963,35.32722,0.02003,0.00255,0.01463,3.55403
2032-01-05,4.63659,0.14531,1.11844,0,1.88314,1.3058,0.02766,0.93126,2.08935,0.0078,0.0152,5.63069,0.03699,2.02889,0.59156,2.35639,0.76809,0.12788,4.00683,0.49328,33.97189,1.20332,0.04162,0.1159,7.03843,0.32874,2.6685,0.00106,0.84271,0.65215,19.85814,33.4042,0.02093,0.00256,0.01437,2.96965
2032-01-06,4.68929,0.13801,0.69084,2.6e-4,1.8118,0.58023,0.02633,0.91816,2.05958,0.0078,0.01508,5.65202,0.01603,1.28271,0.53603,2.11422,0.74176,0.06712,3.96544,0.49493,32.59446,1.15413,0.0397,0.11256,6.95766,0.38949,2.59842,0.00106,0.7929,0.65277,14.07354,31.5545,0.02164,0.00257,0.01399,2.12893
2032-01-07,5.46627,0.13079,0.40686,0.00496,1.74205,0.02836,0.02516,0.90189,2.02788,0.00779,0.01501,6.40137,0.01501,0.99006,0.48552,1.8818,0.71446,0.0716,3.90278,0.4962,30.82832,1.10452,0.03758,0.10966,6.83956,0.32332,2.51382,0.00106,0.74858,0.6533,13.31997,29.94614,0.02218,0.00258,0.01355,1.76218
2032-01-08,3.63245,0.12421,0.19002,2.5e-4,1.69103,0.01945,0.02415,0.89026,1.99557,0.00777,0.0148,4.54333,0.01646,0.88421,0.44094,1.66702,0.68318,0.07436,3.82808,0.4972,29.43238,1.05156,0.03563,0.10672,6.70474,0.28466,2.40054,0.00106,0.70456,0.65374,3.10611,28.28183,0.0226,0.00259,0.01306,1.60771
2032-01-09,3.44296,0.11797,0.2201,0,1.66556,0.01965,0.02322,0.8939,1.97544,0.00775,0.01496,4.33289,0.01698,0.85584,0.40104,1.49797,0.65397,0.07509,3.73093,0.49793,28.5479,1.00166,0.03356,0.10203,6.52804,0.28327,2.30615,0.00108,0.66669,0.65542,2.51747,26.76244,0.02288,0.0026,0.0126,1.54336
2032-01-10,3.42531,0.11246,0.20702,5e-5,1.64472,0.01999,0.02242,0.87893,1.93598,0.00773,0.01489,4.29063,0.01695,0.82902,0.36662,1.38224,0.62706,0.07533,3.64679,0.49849,27.71378,0.95614,0.03178,0.09869,6.36963,0.28426,2.21827,0.00106,0.63311,0.65445,2.53711,25.43423,0.02309,0.0026,0.01218,1.48385
2032-01-11,3.27896,0.10855,0.40974,0.00106,1.65353,0.22876,0.02171,0.90088,1.95131,0.00782,0.02367,4.12301,0.02518,1.19262,0.33662,1.33201,0.60357,0.39405,3.53776,0.49888,27.13471,0.91596,0.03405,0.0951,6.1786,0.28043,2.15197,0.00107,0.6031,0.84242,11.55504,24.19921,0.02321,0.00277,0.01179,1.83804
